57
-330.98285
570.08095
4746.16641
5676.50101
75170
2243833
1;nice;343304;4773;582,829520979843;4859,21829436722;
2;aix-en-provence;141438;760;437,999480763375;4840,68210009557;
3;marseille;850726;3535;435,106030292586;4814,37338045147;
4;caen;108954;4239;-25,4385555338045;5468,93343563733;
5;rochelle-17;75170;2644;-88,5608569728427;5133,50281992135;
6;dijon;151212;3741;378,177117687342;5261,37698556259;
7;besancon;116914;1797;455,39091634104;5253,9602839554;
8;brest;141303;2854;-330,98285278372;5381,83444959664;
9;nîmes;142205;878;348,919292867761;4874,04057808894;
10;toulouse;441802;3734;115,417804634393;4848,09880170276;
11;bordeaux;239157;4845;-44,6845914847176;4985,2355047335;
12;montpellier;257351;4524;312,702185310345;4848,09880170276;
13;rennes;207178;4111;-125,044000898692;5346,61901632831;
14;tours;134817;3888;51,4474770241833;5268,78256767712;
15;grenoble;155637;8584;448,173166241447;5022,30789327679;
16;saint-etienne;171260;2141;343,331246351778;5051,95246072023;
17;nantes;284970;4371;-117,066296037614;5250,25749289814;
18;orleans;114167;4154;141,595577436689;5328,09394154933;
19;angers;147571;3455;-41,3434109524476;5278,05622455928;
20;reims;179992;3837;292,753501647595;5476,35013724452;
21;nancy;105421;7023;455,16173084743;5413,33597231505;
22;metz;120738;2878;448,656055819788;5463,3736893051;
23;roubaix;94713;7158;223,024577050441;5637,58278087913;
24;lille;227560;6533;216,28874626592;5630,16607927194;
25;tourcoing;91923;6051;221,771518069814;5639,43973615409;
26;dunkerque;92005;2096;165,434486003949;5676,50100520472;
27;clermont-ferrand;139860;3277;239,095142088355;5090,87068504583;
28;pau;81166;2575;-29,6723943888001;4814,74032370939;
29;perpignan;117419;1724;235,685557187639;4746,16641244769;
30;strasbourg;271782;3472;570,080950459963;5402,21647965059;
31;mulhouse;109588;4940;548,267454880924;5309,55774727768;
32;lyon;484344;10117;375,587221302504;5088,1575288357;
33;villeurbanne;145150;9996;378,78789689354;5089,02484926353;
34;le-mans;142626;2700;14,8807857379405;5337,35647893882;
35;paris;2243833;21288;171,508878765001;5432,98411585314;
36;rouen;110933;5188;78,3396120436975;5496,73216729847;
37;havre;175497;3737;9,62868634069418;5504,14886890566;
38;versailles;86110;3289;156,251331749053;5426,31242025447;
39;amiens;133448;2698;164,733543451092;5548,62683956348;
40;toulon;164532;3840;481,597671292882;4794,35829365545;
41;avignon;89683;1381;385,595206119002;4887,01702602836;
42;poitiers;87697;2082;25,4747046552151;5179,82662636147;
43;limoges;139150;1783;96,8145336387092;5098,28738665302;
44;rueil-malmaison;79426;5403;160,866666633005;5435,57495764396;
45;boulogne-billancourt;114205;18509;164,687148775507;5430,01521131173;
46;asnieres-sur-seine;82327;17080;167,029664978495;5438,67729609734;
47;colombes;85398;10934;164,412823842484;5439,28886819389;
48;courbevoie;87469;20975;164,638950394837;5437,13168661698;
49;nanterre;89185;7316;160,812942914851;5437,43191291892;
50;montreuil-93;102770;11521;177,987089862211;5433,72912186166;
51;aulnay-sous-bois;82120;5069;183,776408417291;5442,99165925115;
52;saint-denis-93;106785;8639;172,271478936015;5441,13470397619;
53;aubervilliers;76087;13209;174,155562421559;5439,28886819389;
54;vitry-sur-seine;85413;7319;175,841541222705;5424,4554649795;
55;champigny-sur-marne;75510;6682;184,266896351736;5428,16937552943;
56;creteil;89985;7852;180,726272703254;5424,4554649795;
57;argenteuil;103125;5988;164,303193878778;5442,99165925115;
